"property-thumbnail-summary-link href","property-thumbnail-summary-link src","btn","description","price","category","address","address 2","cac","sdb"
"https://www.centris.ca/fr/condo~a-vendre~montreal-riviere-des-prairies-pointe-aux-trembles/24539041","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0041F2DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","44","24539041","749 900 $","Condo à vendre","8415, boulevard Gouin Est, app. 304","Montréal (Rivière-des-Prairies/Pointe-aux-Trembles)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/19015166","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF4B0CEDDDDDDDDDD2&t=pi&w=320&h=240&sm=c","24","19015166","625 000 $","Condo à vendre","2120, Rue Sainte-Catherine Est, app. 821","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/10080720","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB735EEDDDDDDDDDDA&t=pi&w=320&h=240&sm=c","14","10080720","490 000 $","Condo à vendre","1081, Rue Saint-Urbain, app. 204","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/25371033","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA71331DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","16","25371033","368 000 $","Condo à vendre","3300, boulevard Cavendish, app. 115","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/16849787","https://mspublic.centris.ca/media.ashx?id=ADDD250DC65A842DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","27","16849787","1 879 900 $","Condo à vendre","628, Rue Saint-Jacques, app. 3004","Montréal (Ville-Marie)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/24716355","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBC606BDDDDDDDDDDF&t=pi&w=320&h=240&sm=c","33","24716355","739 000 $","Condo à vendre","1414, Rue Chomedey, app. 1555","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-montreal-nord/27882253","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB63D94DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","22","27882253","349 900 $","Condo à vendre","10752, Avenue Armand-Lavergne","Montréal (Montréal-Nord)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/17806511","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAF841FDDDDDDDDDD4&t=pi&w=320&h=240&sm=c","5","17806511","559 000 $","Condo à vendre","3914, Rue LeSage, app. 2","Montréal (Verdun/Île-des-Soeurs)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-rosemont-la-petite-patrie/24241674","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBB356DDDDDDDDDDD0&t=pi&w=320&h=240&sm=c","29","24241674","539 000 $","Condo à vendre","3311, boulevard Saint-Joseph Est, app. 131","Montréal (Rosemont/La Petite-Patrie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/15138450","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB17F55DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","22","15138450","436 000 $","Condo à vendre","1212, Rue Bishop, app. 403","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/12553011","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB61810DDDDDDDDDDC&t=pi&w=320&h=240&sm=c","20","12553011","489 000 $","Condo à vendre","1737, Rue Springland, app. RDC","Montréal (Le Sud-Ouest)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/14020266","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE457C8DDDDDDDDDDA&t=pi&w=320&h=240&sm=c","38","14020266","599 000 $","Condo à vendre","2300, Rue Tupper, app. 1214","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-laurent/16696043","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0D9AA2DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","19","16696043","529 000 $","Condo à vendre","4625, Avenue Félix-Leclerc, app. R03","Montréal (Saint-Laurent)","2","1"
"https://www.centris.ca/fr/duplex~a-vendre~montreal-ahuntsic-cartierville/25685030","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE7CC2DDDDDDDDDDD2&t=pi&w=320&h=240&sm=c","17","25685030","789 000 $","Duplex à vendre","8770 - 8772, Avenue de l'Esplanade","Montréal (Ahuntsic-Cartierville)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/22634715","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA2F33FDDDDDDDDDDE&t=pi&w=320&h=240&sm=c","28","22634715","525 000 $","Condo à vendre","1288, Avenue des Canadiens-de-Montréal, app. 3506","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-anjou/25707853","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBFC252DDDDDDDDDDA&t=pi&w=320&h=240&sm=c","32","25707853","410 000 $","Condo à vendre","7150, Avenue M.-B.-Jodoin, app. 803","Montréal (Anjou)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/24224957","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0AD6CEDDDDDDDDDD4&t=pi&w=320&h=240&sm=c","49","24224957","549 000 $","Condo à vendre","1575, Rue Gareau, app. 808","Montréal (Ville-Marie)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/11600336","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF41C9ADDDDDDDDDDB&t=pi&w=320&h=240&sm=c","49","11600336","788 800 $","Condo à vendre","900, Rue André-Prévost, app. 1003","Montréal (Verdun/Île-des-Soeurs)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/13657704","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBC4104DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","27","13657704","1 079 000 $","Condo à vendre","1245, Rue De Bleury, app. 3606","Montréal (Ville-Marie)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/18477303","https://mspublic.centris.ca/media.ashx?id=ADDD250DE008692DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","31","18477303","529 000 $","Condo à vendre","2400, boulevard Grand","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/28757729","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA3F02BDDDDDDDDDD1&t=pi&w=320&h=240&sm=c","20","28757729","559 000 $","Condo à vendre","1170, Rue Montcalm, app. 611","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/17013212","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF4D27FDDDDDDDDDDD&t=pi&w=320&h=240&sm=c","23","17013212","420 000 $","Condo à vendre","1280, Rue Montcalm, app. 1","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-laurent/20011790","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF2F326DDDDDDDDDDC&t=pi&w=320&h=240&sm=c","35","20011790","389 000 $","Condo à vendre","4700, boulevard Henri-Bourassa Ouest, app. 414","Montréal (Saint-Laurent)","2","1"
"https://www.centris.ca/fr/maison~a-vendre~montreal-mercier-hochelaga-maisonneuve/20713468","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFC5C9ADDDDDDDDDDD&t=pi&w=320&h=240&sm=c","20","20713468","349 000 $","Maison à vendre","8965, Avenue Pierre-De Coubertin","Montréal (Mercier/Hochelaga-Maisonneuve)","2","1"
"https://www.centris.ca/fr/triplex~a-vendre~montreal-le-plateau-mont-royal/17278050","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA63204DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","32","17278050","1 100 000 $","Triplex à vendre","4126 - 4128A, Rue Saint-André","Montréal (Le Plateau-Mont-Royal)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-laurent/19887481","https://mspublic.centris.ca/media.ashx?id=ADDD250DE4394DCDDDDDDDDDDC&t=pi&w=320&h=240&sm=c","53","19887481","504 000 $","Condo à vendre","3000, boulevard Thimens, app. 817","Montréal (Saint-Laurent)","2","2"
"https://www.centris.ca/fr/maison~a-vendre~montreal-riviere-des-prairies-pointe-aux-trembles/15671954","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB85830DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","26","15671954","454 000 $","Maison à vendre","10262, boulevard Perras","Montréal (Rivière-des-Prairies/Pointe-aux-Trembles)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-pierrefonds-roxboro/22868031","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA377D9DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","11","22868031","299 900 $","Condo à vendre","5210, Rue Riviera, app. 218","Montréal (Pierrefonds-Roxboro)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/24894764","https://mspublic.centris.ca/media.ashx?id=ADDD250DE00BBE9DDDDDDDDDD1&t=pi&w=320&h=240&sm=c","71","24894764","968 000 $","Condo à vendre","151, Rue de la Rotonde, app. 905","Montréal (Verdun/Île-des-Soeurs)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/20438466","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBF6457DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","29","20438466","675 000 $","Condo à vendre","1552, Rue des Bassins, app. 407","Montréal (Le Sud-Ouest)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-villeray-saint-michel-parc-extension/9341481","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB7CC50DDDDDDDDDD1&t=pi&w=320&h=240&sm=c","15","9341481","449 000 $","Condo à vendre","7698, Rue Lajeunesse, app. 002","Montréal (Villeray/Saint-Michel/Parc-Extension)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-rosemont-la-petite-patrie/27391754","https://mspublic.centris.ca/media.ashx?id=ADDD250DE03F218DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","28","27391754","475 000 $","Condo à vendre","5208, Avenue d'Orléans","Montréal (Rosemont/La Petite-Patrie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/26998506","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBEEC7BDDDDDDDDDD0&t=pi&w=320&h=240&sm=c","21","26998506","704 414 $","Condo à vendre","360, Rue Atateken, app. 615","Montréal (Ville-Marie)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/13460608","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB52B78DDDDDDDDDDC&t=pi&w=320&h=240&sm=c","20","13460608","637 000 $","Condo à vendre","1079, Rue De Bleury, app. 401","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/20541859","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBE786FDDDDDDDDDDB&t=pi&w=320&h=240&sm=c","24","20541859","629 000 $","Condo à vendre","244, Rue Saint-Jacques, app. 51","Montréal (Ville-Marie)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/26772107","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB26211DDDDDDDDDDA&t=pi&w=320&h=240&sm=c","40","26772107","888 888 $","Condo à vendre","1500, boulevard René-Lévesque Ouest, app. 2204","Montréal (Ville-Marie)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/25880632","https://mspublic.centris.ca/media.ashx?id=ADDD250DEDE023FDDDDDDDDDD4&t=pi&w=320&h=240&sm=c","28","25880632","836 000 $","Condo à vendre","1455, Rue Sherbrooke Ouest, app. 1401","Montréal (Ville-Marie)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/15048014","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAE320FDDDDDDDDDDB&t=pi&w=320&h=240&sm=c","32","15048014","639 000 $","Condo à vendre","4975, Rue Jean-Talon Ouest, app. 1211","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/16231298","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAC10CFDDDDDDDDDDF&t=pi&w=320&h=240&sm=c","13","16231298","549 000 $","Condo à vendre","3940, Chemin de la Côte-des-Neiges, app. D01","Montréal (Ville-Marie)","2","2"
"https://www.centris.ca/fr/triplex~a-vendre~montreal-le-plateau-mont-royal/14851848","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBE8559DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","27","14851848","1 575 000 $","Triplex à vendre","1227 - 1229, Avenue du Mont-Royal Est","Montréal (Le Plateau-Mont-Royal)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/12362219","https://mspublic.centris.ca/media.ashx?id=ADDD250DEC205E4DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","25","12362219","749 900 $","Condo à vendre","4420, Avenue de Melrose","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","2","1"
"https://www.centris.ca/fr/duplex~a-vendre~montreal-le-plateau-mont-royal/15309819","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0916B2DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","30","15309819","1 200 000 $","Duplex à vendre","4670 - 4672, Rue de Mentana","Montréal (Le Plateau-Mont-Royal)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/17126593","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAF46B0DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","38","17126593","464 999 $","Condo à vendre","1288, Rue Saint-Antoine Ouest, app. 4208","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-laurent/17354143","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB29C82DDDDDDDDDD1&t=pi&w=320&h=240&sm=c","17","17354143","439 900 $","Condo à vendre","2310, Rue Ward, app. 501","Montréal (Saint-Laurent)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-lasalle/25310545","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0C87E2DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","32","25310545","425 000 $","Condo à vendre","9445, Rue Clément, app. 6","Montréal (LaSalle)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/24942071","https://mspublic.centris.ca/media.ashx?id=ADDD250DE065A1EDDDDDDDDDDD&t=pi&w=320&h=240&sm=c","61","24942071","1 090 000 $","Condo à vendre","1, boulevard De Maisonneuve Ouest, app. 1802","Montréal (Ville-Marie)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/18006076","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB64FD1DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","17","18006076","345 000 $","Condo à vendre","2720, Chemin de Bedford, app. 8","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/19422425","https://mspublic.centris.ca/media.ashx?id=ADDD250DE4103E6DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","22","19422425","542 500 $","Condo à vendre","1450, boulevard René-Lévesque Ouest, app. 2413","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/18452836","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAB271EDDDDDDDDDDD&t=pi&w=320&h=240&sm=c","9","18452836","399 000 $","Condo à vendre","5549, Chemin Queen-Mary, app. 8","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-lasalle/19752486","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBE25F2DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","26","19752486","439 900 $","Condo à vendre","1159, Croissant du Collège, app. 6","Montréal (LaSalle)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-rosemont-la-petite-patrie/23167320","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB67301DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","15","23167320","619 000 $","Condo à vendre","1101, Rue des Carrières, app. 202","Montréal (Rosemont/La Petite-Patrie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-laurent/19965778","https://mspublic.centris.ca/media.ashx?id=ADDD250DE02BE4DDDDDDDDDDD2&t=pi&w=320&h=240&sm=c","31","19965778","729 500 $","Condo à vendre","3625, Rue Jean-Gascon, app. 618","Montréal (Saint-Laurent)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/15900891","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFC15F8DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","28","15900891","489 000 $","Condo à vendre","1265, Rue Lambert-Closse, app. 1411","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/quadruplex~a-vendre~montreal-lasalle/11942987","https://mspublic.centris.ca/media.ashx?id=ADDD250DEEF4533DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","10","11942987","1 399 000 $","Quadruplex à vendre","579 - 585, 15e Avenue","Montréal (LaSalle)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/23827852","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF1DC30DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","40","23827852","735 000 $","Condo à vendre","299, Rue de la Rotonde, app. 2709","Montréal (Verdun/Île-des-Soeurs)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/24488764","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB976D4DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","29","24488764","379 000 $","Condo à vendre","9250, Avenue Dubuisson, app. 304","Montréal (Mercier/Hochelaga-Maisonneuve)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-villeray-saint-michel-parc-extension/26050164","https://mspublic.centris.ca/media.ashx?id=ADDD250DC65108FDDDDDDDDDDC&t=pi&w=320&h=240&sm=c","15","26050164","519 800 $","Condo à vendre","7177, Rue Cartier","Montréal (Villeray/Saint-Michel/Parc-Extension)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/16672924","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE29CA8DDDDDDDDDD1&t=pi&w=320&h=240&sm=c","14","16672924","549 000 $","Condo à vendre ou à louer","2100, boulevard Saint-Laurent, app. 609","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-pierrefonds-roxboro/13890427","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFC728ADDDDDDDDDDA&t=pi&w=320&h=240&sm=c","45","13890427","565 000 $","Condo à vendre","160, Chemin de la Rive-Boisée, app. 105","Montréal (Pierrefonds-Roxboro)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-laurent/22098014","https://mspublic.centris.ca/media.ashx?id=ADDD250DE4B5A99DDDDDDDDDD1&t=pi&w=320&h=240&sm=c","10","22098014","330 000 $","Condo à vendre","750, boulevard Montpellier, app. 704","Montréal (Saint-Laurent)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/24911836","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB0E34EDDDDDDDDDDE&t=pi&w=320&h=240&sm=c","26","24911836","529 000 $","Condo à vendre","4951, Rue Ontario Est, app. 116","Montréal (Mercier/Hochelaga-Maisonneuve)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/10636659","https://mspublic.centris.ca/media.ashx?id=ADDD250DEEEC5D5DDDDDDDDDDC&t=pi&w=320&h=240&sm=c","20","10636659","519 000 $","Condo à vendre","3460, Rue Simpson, app. 202","Montréal (Ville-Marie)","2","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/28881392","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0F5478DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","20","28881392","479 000 $","Condo à vendre","6644, Avenue Somerled, app. 105","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-laurent/14979557","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0BA5AADDDDDDDDDD4&t=pi&w=320&h=240&sm=c","7","14979557","399 000 $","Condo à vendre","4655, boulevard Henri-Bourassa Ouest, app. 508","Montréal (Saint-Laurent)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/13259049","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0F08E7DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","11","13259049","555 000 $","Condo à vendre","2100, boulevard Saint-Laurent, app. 509","Montréal (Ville-Marie)","2","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ahuntsic-cartierville/13654760","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB9C546DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","32","13654760","599 000 $","Condo à vendre","10856, Rue Basile-Routhier, app. 332","Montréal (Ahuntsic-Cartierville)","2","1"
"https://www.centris.ca/fr/quadruplex~a-vendre~montreal-pierrefonds-roxboro/14226350","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB45A50DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","25","14226350","1 100 000 $","Quadruplex à vendre","17749 - 17755, boulevard de Pierrefonds","Montréal (Pierrefonds-Roxboro)","2","1"
"https://www.centris.ca/fr/duplex~a-vendre~montreal-le-sud-ouest/15565698","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA93F84DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","26","15565698","799 000 $","Duplex à vendre","6553 - 6555, Rue Hadley","Montréal (Le Sud-Ouest)","2","2"
